,tollgate_id,vehicle_model_0-2_count_lag_1,vehicle_model_3-5_count_lag_1,vehicle_model_6-7_count_lag_1,has_etc_0_count_lag_1,has_etc_1_count_lag_1,vehicle_type_0_count_lag_1,vehicle_type_1_count_lag_1,volume_lag_1,vehicle_model_0-2_count_lag_2,vehicle_model_3-5_count_lag_2,vehicle_model_6-7_count_lag_2,has_etc_0_count_lag_2,has_etc_1_count_lag_2,vehicle_type_0_count_lag_2,vehicle_type_1_count_lag_2,volume_lag_2,vehicle_model_0-2_count_mean,vehicle_model_3-5_count_mean,vehicle_model_6-7_count_mean,has_etc_0_count_mean,has_etc_1_count_mean,vehicle_type_0_count_mean,vehicle_type_1_count_mean,volume_mean,pressure,sea_pressure,wind_direction,wind_speed,temperature,rel_humidity,precipitation,other_tollgate_1_has_etc_0_count_lag_1,other_tollgate_1_has_etc_1_count_lag_1,other_tollgate_1_volume_mean,Month,Day,Day_of_week,Is_weekend,Hour,Minute,target_1,target_2,target_3,target_4,target_5,target_6
2016-09-19 13:40:00,3,104,6,0,84,26,89,21,110,87,4,0,69,22,77,14,91,85.5,5.833333333333333,0.0,69.33333333333333,22.0,74.5,16.833333333333332,91.33333333333333,1010.7888888888889,1015.7888888888889,144.22222222222223,2.466666666666667,21.133333333333333,85.33333333333333,0.48888888888888893,85,23,92.66666666666667,9,19,0,False,13,40,100,95,99,93,75,95
2016-09-19 13:40:00,1,92,16,0,85,23,77,31,108,93,7,0,85,15,68,32,100,83.5,9.166666666666666,0.0,74.5,18.166666666666668,63.333333333333336,29.333333333333332,92.66666666666667,1010.7888888888889,1015.7888888888889,144.22222222222223,2.466666666666667,21.133333333333333,85.33333333333333,0.48888888888888893,84,26,91.33333333333333,9,19,0,False,13,40,106,101,100,101,77,104
2016-09-19 14:00:00,3,97,3,0,76,24,81,19,100,104,6,0,84,26,89,21,110,90.5,5.333333333333333,0.0,72.83333333333333,23.0,78.33333333333333,17.5,95.83333333333333,1010.8666666666667,1015.8666666666667,112.66666666666666,2.5,21.2,84.0,0.3666666666666667,79,27,93.66666666666667,9,19,0,False,14,0,95,99,93,75,95,83
2016-09-19 14:00:00,1,98,8,0,79,27,79,27,106,92,16,0,85,23,77,31,108,85.33333333333333,8.333333333333334,0.0,74.66666666666667,19.0,64.83333333333333,28.833333333333332,93.66666666666667,1010.8666666666667,1015.8666666666667,112.66666666666666,2.5,21.2,84.0,0.3666666666666667,76,24,95.83333333333333,9,19,0,False,14,0,101,100,101,77,104,92
2016-09-19 14:20:00,3,82,13,0,69,26,79,16,95,97,3,0,76,24,81,19,100,89.33333333333333,6.666666666666667,0.0,72.66666666666667,23.333333333333332,78.16666666666667,17.833333333333332,96.0,1010.9444444444445,1015.9444444444445,81.11111111111109,2.533333333333333,21.266666666666666,82.66666666666667,0.24444444444444446,75,26,94.0,9,19,0,False,14,20,99,93,75,95,83,101
2016-09-19 14:20:00,1,101,0,0,75,26,83,18,101,98,8,0,79,27,79,27,106,86.5,7.5,0.0,74.0,20.0,67.5,26.5,94.0,1010.9444444444445,1015.9444444444445,81.11111111111109,2.533333333333333,21.266666666666666,82.66666666666667,0.24444444444444446,69,26,96.0,9,19,0,False,14,20,100,101,77,104,92,110
2016-09-19 14:40:00,1,89,11,0,81,19,72,28,100,101,0,0,75,26,83,18,101,90.16666666666667,8.833333333333334,0.0,78.16666666666667,20.833333333333332,72.0,27.0,99.0,1011.0222222222222,1016.0222222222222,49.55555555555554,2.566666666666667,21.333333333333332,81.33333333333333,0.12222222222222223,71,28,98.16666666666667,9,19,0,False,14,40,101,77,104,92,110,122
2016-09-19 14:40:00,3,96,3,0,71,28,89,10,99,82,13,0,69,26,79,16,95,92.33333333333333,5.833333333333333,0.0,73.5,24.666666666666668,82.0,16.166666666666668,98.16666666666667,1011.0222222222222,1016.0222222222222,49.55555555555554,2.566666666666667,21.333333333333332,81.33333333333333,0.12222222222222223,81,19,99.0,9,19,0,False,14,40,93,75,95,83,101,90
2016-09-19 15:00:00,3,90,3,0,72,21,80,13,93,96,3,0,71,28,89,10,99,92.66666666666667,5.333333333333333,0.0,73.5,24.5,82.5,15.5,98.0,1011.1,1016.1,18.0,2.6,21.4,80.0,0.0,83,18,102.66666666666667,9,19,0,False,15,0,75,95,83,101,90,115
2016-09-19 15:00:00,1,98,2,1,83,18,78,23,101,89,11,0,81,19,72,28,100,95.16666666666667,7.333333333333333,0.16666666666666666,81.33333333333333,21.333333333333332,76.16666666666667,26.5,102.66666666666667,1011.1,1016.1,18.0,2.6,21.4,80.0,0.0,72,21,98.0,9,19,0,False,15,0,77,104,92,110,122,116
2016-09-19 15:20:00,3,71,4,0,56,19,66,9,75,90,3,0,72,21,80,13,93,90.0,5.333333333333333,0.0,71.33333333333333,24.0,80.66666666666667,14.666666666666666,95.33333333333333,1011.1,1016.1,53.0,2.577777777777778,21.266666666666666,79.44444444444444,0.0,60,17,98.83333333333333,9,19,0,False,15,20,95,83,101,90,115,86
2016-09-19 15:20:00,1,75,2,0,60,17,63,14,77,98,2,1,83,18,78,23,101,92.16666666666667,6.5,0.16666666666666666,77.16666666666667,21.666666666666668,75.33333333333333,23.5,98.83333333333333,1011.1,1016.1,53.0,2.577777777777778,21.266666666666666,79.44444444444444,0.0,56,19,95.33333333333333,9,19,0,False,15,20,104,92,110,122,116,96
2016-09-19 15:40:00,3,88,7,0,75,20,82,13,95,71,4,0,56,19,66,9,75,87.33333333333333,5.5,0.0,69.83333333333333,23.0,79.5,13.333333333333334,92.83333333333333,1011.1,1016.1,88.0,2.555555555555556,21.133333333333333,78.88888888888889,0.0,86,18,98.16666666666667,9,19,0,False,15,40,83,101,90,115,86,85
2016-09-19 15:40:00,1,99,5,0,86,18,74,30,104,75,2,0,60,17,63,14,77,93.33333333333333,4.666666666666667,0.16666666666666666,77.33333333333333,20.833333333333332,74.83333333333333,23.333333333333332,98.16666666666667,1011.1,1016.1,88.0,2.555555555555556,21.133333333333333,78.88888888888889,0.0,75,20,92.83333333333333,9,19,0,False,15,40,92,110,122,116,96,116
2016-09-19 16:00:00,1,89,3,0,71,21,74,18,92,99,5,0,86,18,74,30,104,91.83333333333333,3.8333333333333335,0.16666666666666666,76.0,19.833333333333332,74.0,21.833333333333332,95.83333333333333,1011.1,1016.1,123.0,2.533333333333333,21.0,78.33333333333333,0.0,64,19,90.0,9,19,0,False,16,0,110,122,116,96,116,112
2016-09-19 16:00:00,3,77,6,0,64,19,75,8,83,88,7,0,75,20,82,13,95,84.0,6.0,0.0,67.83333333333333,22.166666666666668,78.5,11.5,90.0,1011.1,1016.1,123.0,2.533333333333333,21.0,78.33333333333333,0.0,71,21,95.83333333333333,9,19,0,False,16,0,101,90,115,86,85,91
2016-09-19 16:20:00,1,106,4,0,83,27,90,20,110,89,3,0,71,21,74,18,92,92.66666666666667,4.5,0.16666666666666666,77.33333333333333,20.0,75.16666666666667,22.166666666666668,97.33333333333333,1011.1,1016.1,158.0,2.511111111111111,20.866666666666667,77.77777777777777,0.0,75,26,91.0,9,19,0,False,16,20,122,116,96,116,112,67
2016-09-19 16:20:00,3,101,0,0,75,26,94,7,101,77,6,0,64,19,75,8,83,87.16666666666667,3.8333333333333335,0.0,68.83333333333333,22.166666666666668,81.0,10.0,91.0,1011.1,1016.1,158.0,2.511111111111111,20.866666666666667,77.77777777777777,0.0,83,27,97.33333333333333,9,19,0,False,16,20,90,115,86,85,91,73
2016-09-19 16:40:00,1,120,2,0,93,29,104,18,122,106,4,0,83,27,90,20,110,97.83333333333333,3.0,0.16666666666666666,79.33333333333333,21.666666666666668,80.5,20.5,101.0,1011.1,1016.1,193.0,2.488888888888889,20.73333333333333,77.22222222222223,0.0,77,13,89.5,9,19,0,False,16,40,116,96,116,112,67,94
2016-09-19 16:40:00,3,86,4,0,77,13,78,12,90,101,0,0,75,26,94,7,101,85.5,4.0,0.0,69.83333333333333,19.666666666666668,79.16666666666667,10.333333333333334,89.5,1011.1,1016.1,193.0,2.488888888888889,20.73333333333333,77.22222222222223,0.0,93,29,101.0,9,19,0,False,16,40,115,86,85,91,73,78
2016-09-19 17:00:00,1,111,5,0,82,34,98,18,116,120,2,0,93,29,104,18,122,100.0,3.5,0.0,79.16666666666667,24.333333333333332,83.83333333333333,19.666666666666668,103.5,1011.1,1016.1,228.0,2.466666666666667,20.599999999999998,76.66666666666667,0.0,83,32,93.16666666666667,9,19,0,False,17,0,96,116,112,67,94,65
2016-09-19 17:00:00,3,112,3,0,83,32,106,9,115,86,4,0,77,13,78,12,90,89.16666666666667,4.0,0.0,71.66666666666667,21.5,83.5,9.666666666666666,93.16666666666667,1011.1,1016.1,228.0,2.466666666666667,20.599999999999998,76.66666666666667,0.0,82,34,103.5,9,19,0,False,17,0,86,85,91,73,78,77
2016-09-19 17:20:00,1,91,4,1,65,31,81,15,96,111,5,0,82,34,98,18,116,102.66666666666667,3.8333333333333335,0.16666666666666666,80.0,26.666666666666668,86.83333333333333,19.833333333333332,106.66666666666667,1011.1,1016.1,263.0,2.4444444444444446,20.466666666666665,76.11111111111111,0.0,60,26,95.0,9,19,0,False,17,20,116,112,67,94,65,62
2016-09-19 17:20:00,3,82,4,0,60,26,77,9,86,112,3,0,83,32,106,9,115,91.0,4.0,0.0,72.33333333333333,22.666666666666668,85.33333333333333,9.666666666666666,95.0,1011.1,1016.1,263.0,2.4444444444444446,20.466666666666665,76.11111111111111,0.0,65,31,106.66666666666667,9,19,0,False,17,20,85,91,73,78,77,44
2016-09-19 17:40:00,1,107,9,0,71,45,106,10,116,91,4,1,65,31,81,15,96,104.0,4.5,0.16666666666666666,77.5,31.166666666666668,92.16666666666667,16.5,108.66666666666667,1011.1,1016.1,298.0,2.422222222222222,20.333333333333332,75.55555555555556,0.0,55,30,93.33333333333333,9,19,0,False,17,40,112,67,94,65,62,44
2016-09-19 17:40:00,3,82,3,0,55,30,77,8,85,82,4,0,60,26,77,9,86,90.0,3.3333333333333335,0.0,69.0,24.333333333333332,84.5,8.833333333333334,93.33333333333333,1011.1,1016.1,298.0,2.422222222222222,20.333333333333332,75.55555555555556,0.0,71,45,108.66666666666667,9,19,0,False,17,40,91,73,78,77,44,45
2016-09-19 18:00:00,3,80,11,0,67,24,77,14,91,82,3,0,55,30,77,8,85,90.5,4.166666666666667,0.0,69.5,25.166666666666668,84.83333333333333,9.833333333333334,94.66666666666667,1011.1,1016.1,333.0,2.4,20.2,75.0,0.0,74,38,112.0,9,19,0,False,18,0,73,78,77,44,45,46
2016-09-19 18:00:00,1,101,11,0,74,38,97,15,112,107,9,0,71,45,106,10,116,106.0,5.833333333333333,0.16666666666666666,78.0,34.0,96.0,16.0,112.0,1011.1,1016.1,333.0,2.4,20.2,75.0,0.0,67,24,94.66666666666667,9,19,0,False,18,0,67,94,65,62,44,41
2016-09-19 18:20:00,3,67,6,0,49,24,64,9,73,80,11,0,67,24,77,14,91,84.83333333333333,5.166666666666667,0.0,65.16666666666667,24.833333333333332,79.83333333333333,10.166666666666666,90.0,1011.2,1016.2,331.44444444444446,2.433333333333333,20.077777777777776,75.0,0.0,46,21,104.83333333333333,9,19,0,False,18,20,78,77,44,45,46,32
2016-09-19 18:20:00,1,61,6,0,46,21,56,11,67,101,11,0,74,38,97,15,112,98.5,6.166666666666667,0.16666666666666666,71.83333333333333,33.0,90.33333333333333,14.5,104.83333333333333,1011.2,1016.2,331.44444444444446,2.433333333333333,20.077777777777776,75.0,0.0,49,24,90.0,9,19,0,False,18,20,94,65,62,44,41,48
2016-09-19 18:40:00,3,70,8,0,54,24,66,12,78,67,6,0,49,24,64,9,73,82.16666666666667,5.833333333333333,0.0,61.333333333333336,26.666666666666668,77.83333333333333,10.166666666666666,88.0,1011.3000000000001,1016.3000000000001,329.8888888888889,2.466666666666667,19.955555555555556,75.0,0.0,64,30,100.16666666666667,9,19,0,False,18,40,77,44,45,46,32,40
2016-09-19 18:40:00,1,90,4,0,64,30,81,13,94,61,6,0,46,21,56,11,67,93.5,6.5,0.16666666666666666,67.0,33.166666666666664,86.5,13.666666666666666,100.16666666666667,1011.3000000000001,1016.3000000000001,329.8888888888889,2.466666666666667,19.955555555555556,75.0,0.0,54,24,88.0,9,19,0,False,18,40,65,62,44,41,48,34
2016-09-19 19:00:00,3,74,3,0,53,24,72,5,77,70,8,0,54,24,66,12,78,75.83333333333333,5.833333333333333,0.0,56.333333333333336,25.333333333333332,72.16666666666667,9.5,81.66666666666667,1011.4,1016.4,328.3333333333333,2.5,19.833333333333332,75.0,0.0,41,24,91.66666666666667,9,19,0,False,19,0,44,45,46,32,40,42
2016-09-19 19:00:00,1,61,4,0,41,24,56,9,65,90,4,0,64,30,81,13,94,85.16666666666667,6.333333333333333,0.16666666666666666,60.166666666666664,31.5,79.5,12.166666666666666,91.66666666666667,1011.4,1016.4,328.3333333333333,2.5,19.833333333333332,75.0,0.0,53,24,81.66666666666667,9,19,0,False,19,0,62,44,41,48,34,39
2016-09-19 19:20:00,3,39,5,0,32,12,34,10,44,74,3,0,53,24,72,5,77,68.66666666666667,6.0,0.0,51.666666666666664,23.0,65.0,9.666666666666666,74.66666666666667,1011.5,1016.5,326.77777777777777,2.533333333333333,19.711111111111112,75.0,0.0,47,15,86.0,9,19,0,False,19,20,45,46,32,40,42,30
2016-09-19 19:20:00,1,54,8,0,47,15,45,17,62,61,4,0,41,24,56,9,65,79.0,7.0,0.0,57.166666666666664,28.833333333333332,73.5,12.5,86.0,1011.5,1016.5,326.77777777777777,2.533333333333333,19.711111111111112,75.0,0.0,32,12,74.66666666666667,9,19,0,False,19,20,44,41,48,34,39,24
2016-09-19 19:40:00,1,44,0,0,35,9,36,8,44,54,8,0,47,15,45,17,62,68.5,5.5,0.0,51.166666666666664,22.833333333333332,61.833333333333336,12.166666666666666,74.0,1011.6,1016.6,325.22222222222223,2.566666666666667,19.58888888888889,75.0,0.0,31,14,68.0,9,19,0,False,19,40,41,48,34,39,24,35
2016-09-19 19:40:00,3,43,2,0,31,14,40,5,45,39,5,0,32,12,34,10,44,62.166666666666664,5.833333333333333,0.0,47.666666666666664,20.333333333333332,58.833333333333336,9.166666666666666,68.0,1011.6,1016.6,325.22222222222223,2.566666666666667,19.58888888888889,75.0,0.0,35,9,74.0,9,19,0,False,19,40,46,32,40,42,30,37
2016-09-19 20:00:00,1,39,2,0,29,12,35,6,41,44,0,0,35,9,36,8,44,58.166666666666664,4.0,0.0,43.666666666666664,18.5,51.5,10.666666666666666,62.166666666666664,1011.7,1016.7,323.6666666666667,2.6,19.46666666666667,75.0,0.0,35,11,60.5,9,19,0,False,20,0,48,34,39,24,35,30
2016-09-19 20:00:00,3,45,1,0,35,11,44,2,46,43,2,0,31,14,40,5,45,56.333333333333336,4.166666666666667,0.0,42.333333333333336,18.166666666666668,53.333333333333336,7.166666666666667,60.5,1011.7,1016.7,323.6666666666667,2.6,19.46666666666667,75.0,0.0,29,12,62.166666666666664,9,19,0,False,20,0,32,40,42,30,37,33
2016-09-19 20:20:00,1,43,5,0,40,8,31,17,48,39,2,0,29,12,35,6,41,55.166666666666664,3.8333333333333335,0.0,42.666666666666664,16.333333333333332,47.333333333333336,11.666666666666666,59.0,1011.8,1016.8,322.1111111111111,2.6333333333333333,19.344444444444445,75.0,0.0,23,9,53.666666666666664,9,19,0,False,20,20,34,39,24,35,30,21
2016-09-19 20:20:00,3,31,1,0,23,9,29,3,32,45,1,0,35,11,44,2,46,50.333333333333336,3.3333333333333335,0.0,38.0,15.666666666666666,47.5,6.166666666666667,53.666666666666664,1011.8,1016.8,322.1111111111111,2.6333333333333333,19.344444444444445,75.0,0.0,40,8,59.0,9,19,0,False,20,20,40,42,30,37,33,16
2016-09-19 20:40:00,3,40,0,0,27,13,40,0,40,31,1,0,23,9,29,3,32,45.333333333333336,2.0,0.0,33.5,13.833333333333334,43.166666666666664,4.166666666666667,47.333333333333336,1011.9,1016.9,320.55555555555554,2.666666666666667,19.222222222222225,75.0,0.0,28,6,49.0,9,19,0,False,20,40,42,30,37,33,16,13
2016-09-19 20:40:00,1,31,3,0,28,6,29,5,34,43,5,0,40,8,31,17,48,45.333333333333336,3.6666666666666665,0.0,36.666666666666664,12.333333333333334,38.666666666666664,10.333333333333334,49.0,1011.9,1016.9,320.55555555555554,2.666666666666667,19.222222222222225,75.0,0.0,27,13,47.333333333333336,9,19,0,False,20,40,39,24,35,30,21,24
2016-09-19 21:00:00,1,38,1,0,28,11,34,5,39,31,3,0,28,6,29,5,34,41.5,3.1666666666666665,0.0,34.5,10.166666666666666,35.0,9.666666666666666,44.666666666666664,1012.0,1017.0,319.0,2.7,19.1,75.0,0.0,31,11,41.5,9,19,0,False,21,0,24,35,30,21,24,23
2016-09-19 21:00:00,3,40,2,0,31,11,35,7,42,40,0,0,27,13,40,0,40,39.666666666666664,1.8333333333333333,0.0,29.833333333333332,11.666666666666666,37.0,4.5,41.5,1012.0,1017.0,319.0,2.7,19.1,75.0,0.0,28,11,44.666666666666664,9,19,0,False,21,0,30,37,33,16,13,21
2016-09-19 21:20:00,3,27,3,0,25,5,28,2,30,40,2,0,31,11,35,7,42,37.666666666666664,1.5,0.0,28.666666666666668,10.5,36.0,3.1666666666666665,39.166666666666664,1012.1333333333333,1017.1333333333333,321.44444444444446,2.788888888888889,19.322222222222223,74.22222222222223,0.0,16,8,38.333333333333336,9,19,0,False,21,20,37,33,16,13,21,7
2016-09-19 21:20:00,1,23,1,0,16,8,17,7,24,38,1,0,28,11,34,5,39,36.333333333333336,2.0,0.0,29.333333333333332,9.0,30.333333333333332,8.0,38.333333333333336,1012.1333333333333,1017.1333333333333,321.44444444444446,2.788888888888889,19.322222222222223,74.22222222222223,0.0,25,5,39.166666666666664,9,19,0,False,21,20,35,30,21,24,23,16
2016-09-19 21:40:00,3,35,2,0,26,11,32,5,37,27,3,0,25,5,28,2,30,36.333333333333336,1.5,0.0,27.833333333333332,10.0,34.666666666666664,3.1666666666666665,37.833333333333336,1012.2666666666667,1017.2666666666667,323.8888888888889,2.8777777777777778,19.544444444444444,73.44444444444444,0.0,25,10,36.833333333333336,9,19,0,False,21,40,33,16,13,21,7,11
2016-09-19 21:40:00,1,34,1,0,25,10,31,4,35,23,1,0,16,8,17,7,24,34.666666666666664,2.1666666666666665,0.0,27.666666666666668,9.166666666666666,29.5,7.333333333333333,36.833333333333336,1012.2666666666667,1017.2666666666667,323.8888888888889,2.8777777777777778,19.544444444444444,73.44444444444444,0.0,26,11,37.833333333333336,9,19,0,False,21,40,30,21,24,23,16,10
2016-09-19 22:00:00,3,31,2,0,23,10,23,10,33,35,2,0,26,11,32,5,37,34.0,1.6666666666666667,0.0,25.833333333333332,9.833333333333334,31.166666666666668,4.5,35.666666666666664,1012.4,1017.4,326.3333333333333,2.966666666666667,19.76666666666667,72.66666666666667,0.0,22,8,35.0,9,19,0,False,22,0,16,13,21,7,11,16
2016-09-19 22:00:00,1,28,0,2,22,8,25,5,30,34,1,0,25,10,31,4,35,32.833333333333336,1.8333333333333333,0.3333333333333333,26.5,8.5,27.833333333333332,7.166666666666667,35.0,1012.4,1017.4,326.3333333333333,2.966666666666667,19.76666666666667,72.66666666666667,0.0,23,10,35.666666666666664,9,19,0,False,22,0,21,24,23,16,10,13
2016-09-19 22:20:00,3,15,1,0,11,5,15,1,16,31,2,0,23,10,23,10,33,31.333333333333332,1.6666666666666667,0.0,23.833333333333332,9.166666666666666,28.833333333333332,4.166666666666667,33.0,1012.5333333333333,1017.5333333333333,328.77777777777777,3.055555555555556,19.98888888888889,71.88888888888889,0.0,17,4,30.5,9,19,0,False,22,20,13,21,7,11,16,231
2016-09-19 22:20:00,1,17,4,0,17,4,14,7,21,28,0,2,22,8,25,5,30,28.5,1.6666666666666667,0.3333333333333333,22.666666666666668,7.833333333333333,25.0,5.5,30.5,1012.5333333333333,1017.5333333333333,328.77777777777777,3.055555555555556,19.98888888888889,71.88888888888889,0.0,11,5,33.0,9,19,0,False,22,20,24,23,16,10,13,139
2016-09-19 22:40:00,1,21,3,0,18,6,20,4,24,17,4,0,17,4,14,7,21,26.833333333333332,1.6666666666666667,0.3333333333333333,21.0,7.833333333333333,23.5,5.333333333333333,28.833333333333332,1012.6666666666667,1017.6666666666667,331.22222222222223,3.1444444444444444,20.211111111111112,71.11111111111111,0.0,10,3,28.5,9,19,0,False,22,40,23,16,10,13,139,80
2016-09-19 22:40:00,3,10,3,0,10,3,10,3,13,15,1,0,11,5,15,1,16,26.333333333333332,2.1666666666666665,0.0,21.0,7.5,23.833333333333332,4.666666666666667,28.5,1012.6666666666667,1017.6666666666667,331.22222222222223,3.1444444444444444,20.211111111111112,71.11111111111111,0.0,18,6,28.833333333333332,9,19,0,False,22,40,21,7,11,16,231,148
2016-09-19 23:00:00,3,21,0,0,17,4,20,1,21,10,3,0,10,3,10,3,13,23.166666666666668,1.8333333333333333,0.0,18.666666666666668,6.333333333333333,21.333333333333332,3.6666666666666665,25.0,1012.8000000000001,1017.8000000000001,333.6666666666667,3.2333333333333334,20.433333333333334,70.33333333333333,0.0,15,8,26.166666666666668,9,19,0,False,23,0,7,11,16,231,148,92
2016-09-19 23:00:00,1,19,4,0,15,8,17,6,23,21,3,0,18,6,20,4,24,23.666666666666668,2.1666666666666665,0.3333333333333333,18.833333333333332,7.333333333333333,20.666666666666668,5.5,26.166666666666668,1012.8000000000001,1017.8000000000001,333.6666666666667,3.2333333333333334,20.433333333333334,70.33333333333333,0.0,17,4,25.0,9,19,0,False,23,0,16,10,13,139,80,37
2016-09-19 23:20:00,3,7,0,0,5,2,7,0,7,21,0,0,17,4,20,1,21,19.833333333333332,1.3333333333333333,0.0,15.333333333333334,5.833333333333333,17.833333333333332,3.3333333333333335,21.166666666666668,1012.9333333333334,1017.9333333333334,336.1111111111111,3.322222222222222,20.65555555555556,69.55555555555556,0.0,14,2,24.833333333333332,9,19,0,False,23,20,11,16,231,148,92,9
2016-09-19 23:20:00,1,14,2,0,14,2,11,5,16,19,4,0,15,8,17,6,23,22.166666666666668,2.3333333333333335,0.3333333333333333,18.5,6.333333333333333,19.666666666666668,5.166666666666667,24.833333333333332,1012.9333333333334,1017.9333333333334,336.1111111111111,3.322222222222222,20.65555555555556,69.55555555555556,0.0,5,2,21.166666666666668,9,19,0,False,23,20,10,13,139,80,37,6
2016-09-19 23:40:00,3,11,0,0,6,5,11,0,11,7,0,0,5,2,7,0,7,15.833333333333334,1.0,0.0,12.0,4.833333333333333,14.333333333333334,2.5,16.833333333333332,1013.0666666666667,1018.0666666666667,338.55555555555554,3.411111111111111,20.87777777777778,68.77777777777777,0.0,8,2,20.666666666666668,9,19,0,False,23,40,16,231,148,92,9,10
2016-09-19 23:40:00,1,8,2,0,8,2,5,5,10,14,2,0,14,2,11,5,16,17.833333333333332,2.5,0.3333333333333333,15.666666666666666,5.0,15.333333333333334,5.333333333333333,20.666666666666668,1013.0666666666667,1018.0666666666667,338.55555555555554,3.411111111111111,20.87777777777778,68.77777777777777,0.0,6,5,16.833333333333332,9,19,0,False,23,40,13,139,80,37,6,8
2016-09-20 00:00:00,3,13,3,0,11,5,13,3,16,11,0,0,6,5,11,0,11,12.833333333333334,1.1666666666666667,0.0,10.0,4.0,12.666666666666666,1.3333333333333333,14.0,1013.2,1018.2,341.0,3.5,21.1,68.0,0.0,10,3,17.833333333333332,9,20,1,False,0,0,231,148,92,9,10,5
2016-09-20 00:00:00,1,11,2,0,10,3,9,4,13,8,2,0,8,2,5,5,10,15.0,2.8333333333333335,0.0,13.666666666666666,4.166666666666667,12.666666666666666,5.166666666666667,17.833333333333332,1013.2,1018.2,341.0,3.5,21.1,68.0,0.0,11,5,14.0,9,20,1,False,0,0,139,80,37,6,8,11
2016-09-20 00:20:00,1,122,15,2,114,25,101,38,139,11,2,0,10,3,9,4,13,32.5,4.666666666666667,0.3333333333333333,29.833333333333332,7.666666666666667,27.166666666666668,10.333333333333334,37.5,1013.2333333333333,1018.2333333333333,342.44444444444446,3.4,21.41111111111111,66.88888888888889,0.0,172,59,49.833333333333336,9,20,1,False,0,20,80,37,6,8,11,8
2016-09-20 00:20:00,3,222,8,1,172,59,210,21,231,13,3,0,11,5,13,3,16,47.333333333333336,2.3333333333333335,0.16666666666666666,36.833333333333336,13.0,45.166666666666664,4.666666666666667,49.833333333333336,1013.2333333333333,1018.2333333333333,342.44444444444446,3.4,21.41111111111111,66.88888888888889,0.0,114,25,37.5,9,20,1,False,0,20,148,92,9,10,5,4
2016-09-20 00:40:00,1,62,16,2,69,11,56,24,80,122,15,2,114,25,101,38,139,39.333333333333336,6.833333333333333,0.6666666666666666,38.333333333333336,8.5,33.166666666666664,13.666666666666666,46.833333333333336,1013.2666666666667,1018.2666666666667,343.8888888888889,3.3,21.72222222222222,65.77777777777777,0.0,99,49,72.33333333333333,9,20,1,False,0,40,37,6,8,11,8,12
